user_id,prod_id,rating,timestamp
A3BSLF93MTH1ZP,B005Y1CYSQ,5.0,1399075200
A2MJNZORAH6X8Y,B00352UZQO,5.0,1397433600
A2GV88TV8L3EVK,B0036OR924,1.0,1304035200
A63V6AZGQZ9IK,B004GSK7I2,4.0,1385683200
AMUP8DYE7EAN2,B001IBHF5S,3.0,1244073600
A9P6ZJQFTN1OA,B0009HN57E,5.0,1320192000
A7FOEYLQD3RA,B001XURPR2,5.0,1361145600
A3FY3QZ3T57RLC,B00752R89C,2.0,1364515200
A1740ENSC8J7VB,B000J43HJ8,1.0,1274486400
A2DDPM3RTEV37Z,B005CLPP8E,5.0,1334793600
A28A8F3VS0FYSP,B00CTUX2CW,4.0,1400025600
A3B6216PAK82KQ,B00A9YQP8I,5.0,1401408000
A3F610XMMN5CGR,B009N1RV9U,5.0,1378771200
A386HXNF64JW5Z,B003TJALAI,5.0,1386892800
A2S8NJ2ED5SQGO,B008NMCPTQ,1.0,1403395200
AF6Y2B8PF5NAC,B0021O9KCM,1.0,1317772800
A18JJO2Q7HFI3R,B004QLHYXU,5.0,1320105600
A2MCIPC3XU3W66,B008G4QQBY,5.0,1357862400
A3KU1YPYP28N7Y,B000OLPYKG,4.0,1357430400
A1DR01HAOA2L72,B002JCSV8A,5.0,1290988800
A1YWWQU8IJMI54,B00352M9MM,5.0,1272585600
A1SN7DA07J5T9F,B0053OLY9O,4.0,1350950400
A20CK36YUCGON0,B0081FLFQE,5.0,1400112000
AMYMJ96STIRW,B002EEP3MK,5.0,1262044800
A145KY0DOAD3FU,B002OEBO7I,3.0,1392076800
A1G01ZXO0FGO0Q,B002TLT10S,5.0,1399680000
A10T8N8SWBWH5N,B00AFXGMN6,5.0,1387756800
A1WJQ796S6UUG7,B00A4LAZMS,5.0,1395705600
A1F359PDPD5N5N,B0015YX700,5.0,1234656000
A2ZNTHOLRZMQSV,B003N3CEJ6,5.0,1293235200
A20HS484ZMSTPZ,B000N49WPW,3.0,1183507200
A1WJEWW4QIPHSQ,B0040X4OZU,5.0,1376784000
A5RTKD6AXPYO2,B001A1NSPW,5.0,1390089600
A3EQBGA6DSOMTV,B008R9EA4I,5.0,1362441600
AMY9QTB9SP1YG,B005P13N44,5.0,1356912000
AQS7C6GTB0XK5,B00004Z7G9,5.0,1182816000
A30A7V0VF17K7D,B004W7DRYI,4.0,1329868800
A242LA34HMMNZQ,B00005AVDG,4.0,1020902400
A12N3BWTRHTMAC,B001QFZFS0,1.0,1399161600
A1V74J86OC5N8H,B00632RJJY,5.0,1374019200
A1BRNUM2S2B7W1,B003ZBZ64Q,5.0,1364428800
A3FZKJLFYMSBDC,B006TOBLXG,5.0,1368576000
A3V0HQS2QC106D,B0008KL7IQ,5.0,1156118400
A3U9HA8P3TA8ST,B001B0GMD2,5.0,1266105600
A2RUJI4UDTRS02,B001EO6QR2,2.0,1229385600
A2TG6HCCL30L9A,B003JOETX8,4.0,1394582400
A365Q3QLU40Y0E,B000WBQOZW,1.0,1249516800
A1VPMVGEU2A2QC,B004SNCZ3K,5.0,1391040000
ATFKH1TZ6PDG1,B0092KRAVQ,5.0,1396656000
A2VEATGC7BK126,B000QGI64K,3.0,1359072000
A2F307I2GFH33,B004HO58NO,5.0,1356652800
A10VKFSTOR146W,B0023B14TK,4.0,1284854400
A3UNYAFRBDRXDL,B002LK2F2I,1.0,1381881600
A26LNG9LB3ANT3,B004SD1XB0,5.0,1369612800
A1Z8DSW86IMWV8,B00B812KBM,3.0,1387670400
A2Y80S7RGRAW93,B004NHYTQM,4.0,1389052800
A6AP0265E7UWI,B0050SI9L4,4.0,1346457600
A3K5YNQ05DUJZE,B000EUGX70,4.0,1206921600
A2LQ3XBGTL7FOD,B00EY524QA,5.0,1398988800
A7U6Q67T8BMRE,B0011E87QI,5.0,1217808000
A1VAHJWNWXQJS7,B00DHC26Z0,3.0,1382572800
A3KF2OL2E7SI1B,B00AWC51DW,1.0,1373241600
A3UO41QQJPO3EY,B003FPNBGW,5.0,1333929600
A3LP42GW4T7Z0W,B003UWQI60,5.0,1399680000
A1JJMR44MZ6VSR,B005C6CVAE,4.0,1346716800
A2K7B9LE4CAYGP,B001DZJVO2,4.0,1265846400
A3VMNNPFOX6YZC,B000F2KUK8,3.0,1227225600
A2SL6A7WY9SS7C,B000EPJL1A,5.0,1402444800
A1EVJUD7VVD7HC,B009DNMXJG,5.0,1383264000
A9XQ2LS1UZCWS,B004QK7HI8,4.0,1389052800
A48UV90MMDSRM,B00468OM8I,5.0,1318118400
AN41SDNRO324L,B0007Z1M50,4.0,1171238400
A3KJJJ9L0JEIEH,B004QK7HI8,5.0,1398211200
AGRF682V9VFSR,B003MXJ0QW,5.0,1392940800
A2Y0MH7KL6RZRB,B00FWZVMO6,4.0,1393545600
A33HV5HLTURTQC,B0012JCYPC,5.0,1204588800
A2AMESPJK6NRUS,B001ST5MUK,5.0,1340755200
A10PBSZYM32QA0,B001XURP7W,5.0,1379289600
A177JHM6ZWSR,B004QBUL1C,4.0,1375401600
A2FE042B82NXCL,B00117G7N0,5.0,1393977600
A1XHJ3ASN4OQLA,B0001FTVEA,4.0,1370563200
A3GE4FTGSVACK0,B008FQYB92,1.0,1396742400
A2U20XN5A9VP5H,B000G6S8TS,4.0,1152835200
A2PC9ZZIFV31B1,B00AGMWWMG,3.0,1370649600
A1QC35O62C5AT1,B0014YXM9M,5.0,1323216000
A3IZJ733D99RNT,B002QC17VG,5.0,1306195200
A2E2SWHH358ARV,B004SY5O5K,5.0,1373673600
A1RBE39M0DNB9S,B003RVTOBK,4.0,1295222400
A24PAJBLD65TBF,B000093US1,3.0,1085702400
A1HDM86OD5PZ3Q,B00I3PB0OE,5.0,1403481600
A2P34K2LMHXH3T,B00I3ERXWS,5.0,1398816000
A2HRJPGJWRRKW7,B006OBGEHW,5.0,1381536000
A26UJZSUX4LJ5N,B000GHLXAS,4.0,1161475200
A2F2GLVFRNV7JJ,B0013D8VDQ,5.0,1316649600
AY0U31CFGR1Q7,B0007XJSQC,4.0,1356393600
A3MBDXX7BV1OMC,B00547IQCS,3.0,1313280000
A3HRHCZ4I3NAQ1,B007P4VOWC,5.0,1365465600
A1RS3R8WTBXBII,B0002P19PS,4.0,1238716800
A194CHOSK7470Q,B0002XQDSS,4.0,1243987200
A2H1CCSN6M4QNU,B006ROO1XA,5.0,1346889600
A1NI0APJVDR62X,B00005A0QW,1.0,1013644800
A1SOI01P6TN4ZT,B0047T79VS,3.0,1388966400
A36XDNZFZ4SGQQ,B000MSOC22,5.0,1231372800
A11AKC1QNZPSP1,B00622AG6S,5.0,1370390400
A3RNX8UC0L41CV,B003XICEMS,4.0,1343606400
A34BZM6S9L7QI4,B005EJLFXI,3.0,1345680000
A2VJ4XNJWRTKX7,B0098HUT0M,5.0,1393459200
A194Z4PRX86H7C,B0067MXTIA,5.0,1328054400
A3PGFNVMPXRXFP,B004D08PY6,5.0,1351728000
A5LQPUA3AK9FD,B00H8NBJTS,4.0,1393459200
AZNAATYX2DJKO,B0021L9JJE,4.0,1259712000
A1YGOTPC6ZMMN8,B00029ZUZ4,1.0,1186790400
A33TOLJG6WE8GT,B000BFNOT8,3.0,1371168000
A1HDJLLK854R21,B00794RDVY,1.0,1393286400
A9NOKAK1FUZSN,B006TYWANQ,5.0,1359331200
AKYNI4JX8LTAA,B00746LVOM,4.0,1347494400
A32BF2742L7QJ,B00G4T8XX2,5.0,1391990400
A3SF6UW4QY23M6,B00CDIK908,4.0,1402444800
AASUSTQ7NNL27,B008B264WW,4.0,1356739200
A26H4D1RURB26K,B0039ORBLK,1.0,1339718400
A1T7ERYWW0KQJL,B00EYGDGAM,2.0,1384646400
AR1JTKY58TXEA,B005AYSNXW,5.0,1374019200
A1ZYTH3QPHKUJT,B003UIXCBS,5.0,1378339200
AMTMJHIJV00TC,B00AXX0IC4,1.0,1385424000
AVFZZ7KEMVCFS,B003K0E6BG,5.0,1293753600
A1VV7E1LSUJQ2E,B003LZ6F8M,5.0,1373068800
A710SER2PHZGE,B00D38XDXM,5.0,1375056000
A1LPNH9XWZWLNX,B0070JQTGS,5.0,1360972800
A1SRJK2FQ9JEA8,B00F3UHZ50,5.0,1388620800
A3GTTQKIP2IWO4,B001TH7GUU,2.0,1315267200
A3G0IOUEE30VAW,B0025XYI4E,1.0,1251158400
A3NFBY4OJMSLCM,B000O7CZFC,5.0,1394668800
A9J6YST9IDY90,B007LI1UOE,5.0,1346112000
AY59V0GEH36II,B0049SCB2Y,2.0,1369267200
A9W5O2RODEQ9R,B0058DOWH6,5.0,1360281600
A26N3TJ6ZNQOM6,B002Y6CJJ8,5.0,1325635200
AOLUGPZSXIDF5,B001PK6C7Y,4.0,1245888000
A24L9VQJR0SC1C,B008ABOJKS,4.0,1395100800
A20LLKEE4VYS9Z,B00FWZVMO6,5.0,1388620800
A77UCMYSKCUHG,B007PFZ9FE,3.0,1404259200
A2E1LV535R5JJ9,B0001FV2YM,4.0,1178928000
ASHWXOJCBTDYV,B00AQTENNU,5.0,1395187200
A1SG0ZYAUUGRQ1,B00F91RU7Q,1.0,1392076800
A3O0DP3BZ53YA6,B0075SUHKI,4.0,1361836800
A6U0SFKF8RY8J,B003TUMDWG,5.0,1395705600
A11CZPV31OJRAI,B0016D1UWC,4.0,1272412800
ALXDCS16EP3ZR,B00748I25Q,5.0,1369094400
A3R2O2HX6TEB1H,B003CJTQ2Y,5.0,1385942400
AG4TFGJDY8YSC,B003NREDG4,5.0,1335830400
A2A0LRRY41LD1V,B005UBNJ48,5.0,1365811200
A1U2ZC2SS8U7DG,B008B9TP6W,3.0,1383091200
A31P6DOXAKJBIV,B0097FM3PE,5.0,1391385600
ATNM9FCY8R05J,B0074BW614,5.0,1354406400
A1AL5G9JGAXYMR,B004ZIALYS,5.0,1378944000
ABQK160NAWS19,B000GTGRPW,3.0,1184630400
AQUB0M29M939N,B009LL9VDG,3.0,1377475200
A19BFZI4R5TIMZ,B004Q3RDZM,5.0,1319760000
ASECL9Q5LXKXN,B0035ERKYW,5.0,1394150400
ADF3X9SH0T8P5,B00BGA9WK2,5.0,1387670400
A1SSJM57US7NFT,B001918HQS,5.0,1231200000
A38OXLOE3EXFCQ,B005LF67OC,5.0,1331337600
A1FPUT6SBMCT9X,B009LL9VDG,5.0,1399248000
A1OPG0KPLWEG9V,B003U69BX8,1.0,1330560000
A2NHXRO578LXVC,B00G3D4YXW,5.0,1403481600
A27TN8D0CZ8LUY,B00865YE4O,4.0,1376352000
A2K811B5EM3X92,B004I44F3C,1.0,1321142400
A3IIZL3AS2RRKJ,B000BP8AY2,1.0,1171324800
A1RHZTQ4HR9LK7,B001JEPC04,5.0,1266364800
A2V98SJM73HPCM,B001U612R8,1.0,1300752000
A1ABHO8AAVX9CN,B0047ESLC4,1.0,1355443200
A3O3VMIGC318GA,B002I9SOMM,3.0,1293494400
A2IJX4D7MAGQQT,B009FU8BR0,1.0,1371081600
A3QYWW1H5YBDMJ,B0030LO5CU,1.0,1281484800
AQX42L5XK6ORM,B000EFVALY,1.0,1316995200
A2S4GNLXNLN8TE,B002P77432,5.0,1377302400
A1R5LKUYO7XMZO,B004MFQ2I8,3.0,1367971200
A1KJZR3MHSM7VZ,B005DIBH10,5.0,1366329600
A2GBRSMPMRJDXB,B003B3P2CO,5.0,1311552000
A1YRC0168WONWL,B002UT42UI,1.0,1304640000
A2WBWPLO0T1RYJ,B005HUH88K,5.0,1326326400
A31H9J194VOBJK,B00008XY4E,5.0,1177545600
A1NO28YS7RUVHI,B000EIDARS,3.0,1170720000
AX2RJ0YVUKPME,B000IJY8DS,1.0,1364688000
A12N7LGT3CQ1FD,B003OYEABY,5.0,1358121600
A3HZ6WKT2JQC99,B00BC36BW0,4.0,1390608000
A33RPXST0G61L2,B0049RQVVC,5.0,1303603200
A3IAEOHA3I3M7L,B000JO1380,5.0,1358294400
A26EYUAGV06AZP,B00INNP5VU,5.0,1399161600
A23HCQ9VP1BVGL,B003OX1LEO,1.0,1323129600
A2V6RB1V8MZGJS,B00149PA42,1.0,1329782400
A36DKY6HGKKD34,B00ICNXESC,3.0,1396224000
A3KBJHOVHU0VN4,B004U78J1G,3.0,1323993600
A1D2I5Q3WO74DE,B003QJ87UC,5.0,1354492800
A5FKM5A7UREY6,B0006BKH3S,2.0,1263081600
A4G04613M0BEV,B0026K9ME2,1.0,1256083200
A2CB5YT85OE020,B003ZX8B2S,4.0,1290729600
A3C60EFY3YBVUR,B0054EGH9A,5.0,1350950400
A2JOJ5AW3R4I15,B001QUA6R0,4.0,1285372800
A3QRET6Z9N5KRM,B003DZ165W,2.0,1315353600
A289RLLF7LSJQ4,B00C9TECFO,5.0,1388966400
A3SM02Y7VRVCVV,B003BLQKI6,1.0,1298678400
APU2T50H2DTOH,B00GMFYM8I,5.0,1403568000
A2FS0KENQQJB50,B000VVERJI,3.0,1256256000
A3PSKG2UYU1DM2,B004YEFLGQ,5.0,1353715200
A1MK6NK809OIUU,B008CS5QTW,5.0,1356566400
A3QJV493YWHZD6,B001TPISGS,2.0,1400284800
A1JEJEDR7NDZ7C,B001B1AR50,5.0,1360627200
A3LKVITPRPMWA7,B001MQ32PQ,3.0,1326758400
A2Y93OZ9S7P3PG,B0074EWGHA,5.0,1330387200
A1ABWB0U3CA8UI,9983891212,5.0,1356998400
A1MPLM0XFCDKI2,B004RE8I7W,5.0,1353801600
A2JR9X7VB18IA9,B00GNUEFMA,2.0,1386806400
A24JPPP36ZNTDI,B00007E89K,5.0,1138579200
A32LX4XJ2LU740,B0030XNBHS,5.0,1346198400
A3VBFYV8ID9P8I,B003F8G0KI,5.0,1296864000
A1BS0ES28LA8Z8,B001EYU3LM,5.0,1380672000
A2F1CPC62VC7HF,B006B3PADC,3.0,1371513600
ARQ5MEOZ6NE4H,B000092YQW,1.0,1176163200
A2NR9UATLU7O4D,B00062WV9U,5.0,1306886400
A28LQCTV72K31L,B001NEK2GE,5.0,1370822400
A1E34EBHRPNX9D,B003XM9774,4.0,1403827200
A3OYNG1653GF6D,B003I4FHNA,4.0,1358121600
A2KUET3NDGF27L,B002WE6CTU,5.0,1357776000
ACPMZUC34FKNA,B0023RRQCI,5.0,1245974400
A2KP45GIDXJHXV,B002WM8ZV0,1.0,1388361600
A1YF9C2E0HT1H4,B00BU7H7P8,4.0,1389225600
A3BF3JJFVI66ML,B001202C44,3.0,1377561600
A259EOSUSRB9LP,B001EZYMF4,2.0,1309219200
AAKGINK496E4O,B0077498BO,2.0,1357689600
A2PLHUX83A2FII,B00BSZU8H6,5.0,1384646400
A1PQJGACNDX36,B000VAF7W0,5.0,1216339200
A3A1C33NDZ23CC,B001EH8FZA,1.0,1241740800
A36QWEKKZUUUB2,B005Q311OK,5.0,1353024000
A37I4QD5709487,B000066R6K,5.0,1202774400
A31R0Z6UJYJC2D,B004JQN670,3.0,1307923200
A5R9YEW2W5KLQ,B002O0KSME,5.0,1278115200
A3GZO3WXW4TY35,B00005I9PF,2.0,1012435200
A13K7F8BHA6ZPX,B00JM59JPG,5.0,1402704000
A37RLFTP796FA7,B000M4HLCE,5.0,1191974400
AVTVCORAGDPPM,B0083PQ99A,3.0,1372032000
A1YZY3BPNOB2EC,B006BGZJJ4,1.0,1347580800
A37QRCV436B932,B007G51UV0,5.0,1361750400
A3DN53KH724BR4,9575871979,5.0,1378166400
A399GRKGBP0J5O,B001TSMJDS,5.0,1367452800
A34C1PCMWEYZA3,B005G2U6GK,5.0,1368835200
A1JLPUS1D18ZHH,B001JT1P2S,4.0,1326240000
A9MBKXPKNSONJ,B0038OIX7W,5.0,1373241600
A3QZL20MOFEUPS,B003ELYQGG,5.0,1391644800
A3J6OZFPEOZ780,B005X1Y7I2,5.0,1398988800
A176SP11JFKRMA,B0047PB0Z8,5.0,1383177600
A2PZ61NH4R16IH,B004EHZD5W,5.0,1313280000
A25WIAYO93W6BB,B00HEAAZHM,4.0,1394064000
A20HC36ONMN4S4,B004YI7SNG,4.0,1376611200
A2Y332SQRM8PE,B005CLPP84,5.0,1365724800
AX602WCQWV9A2,B00B7GAE98,5.0,1380758400
AMAYZTTDC73L,B000FEHTBO,1.0,1178668800
A2DKTEXIQSTRDS,B003MVZ60I,5.0,1361404800
A01682761RQSOIBP1TBDQ,B00D5Q75RC,5.0,1390262400
AEYPDNT9SFDAX,B00GX0ETG2,4.0,1395360000
A36ISPNE6X7YJ4,B002XJ3JL8,4.0,1393459200
A3RROIFHHV2OD5,B0016P12L4,5.0,1315267200
A20RBILFCLXWFG,B0052VZTUI,5.0,1310688000
A19KX3836RF5VP,B0027VT6V4,2.0,1377129600
A2YVE50EG4W19M,B005DKZTMG,4.0,1402358400
A3T5G6OORYIH3Q,B000JO7PIM,5.0,1208044800
A1RHNDTZZRHRAI,B0013N0UEE,5.0,1330128000
A3S1WRDSRF1XE7,B003819R2U,4.0,1358208000
A2V1DS1KLS112U,B0001GBLBU,1.0,1093824000
A3IUM4F9VVW70I,B00AE3ZCRE,4.0,1393372800
A2TMVXV0CZGVCG,B00DSVY1XK,5.0,1390608000
A1EPSGT3ZOFBHE,B0044LR11W,5.0,1355356800
A2AT8VDU07XRU3,B009HPGEV8,3.0,1367452800
A1LNISCJBDOHXW,B002M3SO1U,4.0,1333843200
A2G1SMDDR2AOBE,B002QEBMAK,5.0,1284681600
A2GDRFIYMNHP1F,B000NDZEFK,2.0,1279411200
A22M9RH5461NC9,B000AO3L84,5.0,1262995200
A2PJB885A8QQCJ,B0041LYY6K,1.0,1389398400
A2UIDLYWQCYGUD,B002GR1YZ0,1.0,1399766400
AJDYMAFXHWY1R,B0076POB8O,4.0,1340668800
A103BUHMTZZMY3,B005ONMDYE,5.0,1386806400
A15MG41JKQYE2K,B000MCEKY8,1.0,1217203200
A23BVQ0BVZ0UIZ,B0041T053S,3.0,1303257600
A3MU2E4IOON51M,B0013ANW9C,5.0,1273881600
A36UOC33SKDR8I,B0001YYP60,5.0,1102464000
A2YVAZGHE9EBEM,B002WCRVH4,2.0,1296000000
A1TRBVUSP3499T,B00768SBAU,5.0,1357084800
A3IR82A2D7R7FD,0972683275,4.0,1379203200
A1U6V3D8NKPM29,B009HVADG4,2.0,1388275200
A8DUUYX9NDNTF,B00009KH63,5.0,1165622400
AYQI9GY697NU4,B003MVZ60S,5.0,1350691200
A344S0GS15XWIH,B00F19Q7AC,5.0,1388707200
A23KMD1VYV8LN0,B001VUUOMC,3.0,1325116800
A3UGWFA0W0031Z,B00K4VQZCM,5.0,1403395200
A1MTAUWQOGL5K2,B00006OXBX,1.0,1054598400
A3VQGKGEB8TF8T,B003VY4M42,5.0,1372723200
A1YD5VTE6UVGMJ,B00752R9SM,5.0,1364428800
A3RD01Y0RJZL3S,B001IZH3BU,4.0,1239148800
AXGBH1JKT7K4U,B005H3AU1Y,4.0,1378944000
A3KUM5FTG7OYCV,B0041KZ3RK,5.0,1320796800
ABRLSEJNWZ67R,B00EZEDIP6,4.0,1402617600
AYWU11OZG72Y3,B000TXNS6G,5.0,1332547200
A1DIF4ST94JU01,B009W49ALA,4.0,1390435200
AZWUYFJF3ZVX6,B001PB7UVA,2.0,1365120000
A265BH8BI1JNQL,B009ZM75GG,2.0,1388534400
A2PV8E91BAG8G0,B003JEDLMS,5.0,1326758400
A10DHNKG5S8C5B,B0098F5W0Q,5.0,1393545600
A1ZJ2G7CZJUP37,B003VAHYTG,4.0,1319068800
A39BSXV35ES2C0,B0075814YQ,5.0,1353715200
A2B35NB7N1P8ZL,B00CI3BISU,5.0,1388275200
A1P7C34TQ7JPZT,B004G6KWG6,5.0,1348876800
A2OXXX9OVVFF3O,B003VTZE1M,1.0,1295740800
AQKMH8M5AMUH1,B004Z3IC26,3.0,1366588800
ABIQPB4JNY009,B001BP3C5S,2.0,1320969600
A376OJHLE6SU9Q,B0025KVJEY,5.0,1299974400
AH6DPR41YDZUQ,B000B6D39I,4.0,1366761600
A3P5ZZ57KNHSZ0,B00028HNQY,3.0,1337904000
A10M30ZEKY25VZ,B000E1PTGK,5.0,1153440000
A2ZMQWROSIDW6G,B000JI9K4U,5.0,1231200000
A2I3PB5SUBRG8W,B002O9QM5C,5.0,1357430400
A6888D0WO003H,B000DZKNM2,5.0,1188518400
A2PT6DBV7FTECK,B00AANMVNQ,5.0,1400112000
A715BLILOAT1C,B004VRJ3FQ,5.0,1367366400
AFRB4OB4LF7RL,B0017J4E1E,5.0,1266537600
A2S7RFZVUCWOVR,B008U68UHG,4.0,1386288000
A24IMEC5XLC2Y2,B00EF1OGOG,3.0,1388620800
A11S4M4U8LY0XN,B002M38I2U,3.0,1252972800
A1OKFZIPJO8M9E,B003ZG9T62,5.0,1387756800
A3V3E941XHGFOJ,B004R6NKU0,2.0,1404518400
A3SHU3ER3YYS59,B000855034,4.0,1331251200
AVHB9LLVCTEKY,B001H0BA24,3.0,1402617600
A3TDQ89TGKY7YQ,B005MWMBBM,5.0,1385078400
A3JYYSZJ81186D,B0055QYKQO,2.0,1320537600
A2TPC1BNILLL6K,B000BI7NHY,5.0,1198368000
A1BLLNEIKLL13I,B000S5Q9CA,5.0,1376611200
A3IDBITPRMC6HA,B008BE6AWO,4.0,1375833600
A33ZLX1I86TB1Q,B003LR7ME6,4.0,1367625600
AC871EE3C5P1R,B0039YXNVC,4.0,1346889600
A1AMC8Z1UI7WQ5,B007B5PPF2,5.0,1368662400
A3UXMCZD5HHEE1,B00FDWVY3M,5.0,1391472000
A371WA2YW0INTH,B00IVEHYPG,5.0,1405641600
A9GZNETV3NMVY,B004NEUK86,1.0,1384819200
A2TB1Q4D3L7MR2,B00546JKJC,5.0,1345075200
A20M8PEAR0FOOX,B0084C392W,5.0,1354406400
AD3RN3NJDZ51F,B008VLOBCI,1.0,1374537600
A1AQTWCX1R0VIQ,B0056B131I,5.0,1388275200
A38PFEPC8KHDEC,B000CSWCQA,5.0,1279584000
A36CE1VMPF2Y71,B000T93UR2,4.0,1358294400
A2L9VBTSR24PDE,B0017TVKKW,4.0,1378252800
A8Y3HAJHBZFRZ,B0019EHU8G,5.0,1398038400
A216C9RW12LIW2,B007ZEXQV4,5.0,1390608000
A10LLV3DMA3NTI,B000078QJ1,2.0,1295913600
A2QX7X1NKYXEAL,B00698ZWOG,5.0,1332028800
A26PQG7MDFUNGS,B00DI4CZJ4,4.0,1405123200
A1GM30Y5XOFQKY,B000BKJZ9Q,5.0,1228176000
A11BUX4I984UGF,B005TI1ILS,5.0,1328400000
AG844B77SNAIW,B003VYH1UE,4.0,1340150400
A2PO4SKZKJ4TO7,B000087GHK,5.0,1044144000
ABHV2OS6A0914,B000Q5UMEI,4.0,1268524800
A31QWIVYZ7XU53,B00002EQCS,1.0,1125619200
A2YNE3C9NFQBWB,B007HS5DJQ,5.0,1370822400
A1O3FDAZQK8FJC,B0049YQVHE,5.0,1327363200
A14I1NUFHIB55N,B004YTPQDY,5.0,1314403200
A1LMW45MJM153E,B006W3ZWXE,1.0,1383350400
AGXW0Y60JP70T,B000IXP96Y,5.0,1275696000
ARY9ZN9WJAH0B,B002BW6DBU,4.0,1279584000
A2NTZQKGU10F1R,B001OTZQWS,5.0,1309132800
A2UV1A5ZDWJ3WT,B003TUMDWG,3.0,1388275200
A38UGXKMRRK69M,B001TIG36C,5.0,1403395200
A1OLQY95IP5V1O,B003M6FDS8,4.0,1364169600
A1E0WSERN2BQ5R,B000EA0DFI,1.0,1183161600
A23TIJJV2JC3AH,B005OMORNU,5.0,1363392000
A1WQJ6KLRVBHKQ,B002M78JA2,4.0,1279670400
ACNVAPE2NJ28V,B0019WF4FE,3.0,1392681600
AGE7FLK08LEJD,B007XOQ3BQ,5.0,1389657600
A3OGEM85QQSWNX,B00CY9PWKI,5.0,1381622400
A1MXA7BT95J28Z,B004WQAV70,5.0,1366156800
A2WM0WS2K2GOXY,B001WM73P0,4.0,1381881600
A293FRMT0ZQ6IT,B003SEWIPA,5.0,1316995200
AMDBK1XLQ90UK,B001W8Q4E0,2.0,1377561600
A1ZI17CTG1E9AW,B0096YOQQA,4.0,1390780800
AWKN6IOX6FI5C,B00GTGETFG,5.0,1404259200
A1RBNGA1XFW9XP,B0088VCRRM,1.0,1388188800
A354BU4NFMZ9F9,B0002ZW5W4,5.0,1207872000
A29NUJNQIEUJ2G,B00171OSI6,5.0,1240963200
AKBY5THSYM7C,B004GYE7LO,1.0,1386720000
A1MWD385QCLTAB,B006S8DS8E,1.0,1384819200
A3PYGYFD8BV77V,B005DJ6WHS,5.0,1400803200
A1AKTFYEZ493UQ,B003DZ165W,5.0,1373846400
A31HE83MU98GBV,B00IF0JAYE,5.0,1402963200
ASP0YUWXPXTNN,B00005A1K1,5.0,1397520000
AKFWXUDFAFJYY,B00316263Y,5.0,1325808000
A3DWR213G4L9RA,B002RJUSO0,4.0,1293753600
A2RFNIOYR9YO69,B00F0JXDB4,5.0,1405123200
A2YUNZIZT4ML3M,B000JO3N3S,5.0,1197504000
AO99NCXD14O7Y,B0089OE62M,5.0,1385164800
A1I2U6Z5AXPTZS,B00H7O3VI0,5.0,1399248000
A1ZU19ITH1G5XB,B008YFB4FS,1.0,1377302400
A1H5S0O1KSRFJS,B0036AWR8E,5.0,1346803200
A3OIGUHVHZBKT4,B002OX4U0C,4.0,1385424000
A2N2IBDX9Z4FOT,B004CTXZYS,5.0,1396051200
A26HFPZ124TX1H,B003ELYQGG,5.0,1401667200
A2U83HITDQ4NW9,B001SEQN3U,1.0,1252368000
A2OQEWFM0HC38T,B003D8GAA0,4.0,1382745600
A13168GI6RZ8UR,B001796D04,5.0,1333584000
A2Q32BM26PH4DX,B000220DGM,1.0,1122595200
A1GQ63SYE91MPL,B00AQO5P1Y,5.0,1384041600
A2ZU07NOE4MNBC,B007LONYO2,4.0,1358035200
A3OIAEDWAVNHGM,B000FL9E6U,2.0,1345161600
A3M8AJQCOOBE29,B002TLT10S,4.0,1359590400
A19GN4THC8S44H,B0061OXY70,5.0,1379116800
AWKJB4FRHK2B3,B000ERAOL4,1.0,1212451200
A61DKW8GQYI97,B008RVPWMK,5.0,1377734400
A13U6P3JFUA9EZ,B000VQT4UU,1.0,1260835200
A149L4IP4RQ8S9,B003JZ2JZ2,5.0,1379376000
A11JFYS8AJ044Z,B005GS3CFG,5.0,1335052800
A3LH7BMP346J20,B00093IIRA,5.0,1202169600
A2A27U0EDLSVJ6,B00HPG0NQS,4.0,1397347200
A2R4WMS46PH8E4,B007VQO1O2,4.0,1329523200
A22P1HU8HX9R2L,B009QMZ7SS,4.0,1365724800
A35KVWJ3FLV2UI,B009YPYORM,4.0,1383523200
A1XJQSB7ALDYMM,B00AM7XPQW,5.0,1385942400
A3VJMIXO0R2LSD,B00005T3BD,5.0,1293667200
AYFWMXLSI6V5Q,B0044YU60M,5.0,1310601600
AWJ361JC3AHKD,B00BGGDVOO,5.0,1377302400
A1TC7XRON84TLY,B002M3SOC4,5.0,1279411200
A2469PLVUTWHFU,B001JT1KEG,5.0,1384905600
A2SC7TO8OF1S0P,B0000VD3PS,1.0,1121040000
A2GOWHHNBW27TS,B005C4E3Y8,5.0,1317859200
A15TM3K5VLY6FC,B004I5737G,5.0,1299715200
A2PPRCJSZZVTUZ,B006L6ZHAU,1.0,1351987200
A18CF0Y6UNYQQR,B00508GIEO,4.0,1373414400
AZ5CTEC7OVRAU,B001EQ4BVI,5.0,1235606400
A20FPLKBC0BFLB,B00ARB5FLQ,2.0,1389484800
A3PAAMUXEV4ZZO,B0074FGLUM,5.0,1383091200
A1REKN66IOJ7OW,B007N4TVRE,5.0,1372809600
A1O46AUK9EF284,B0062P7ISY,1.0,1356652800
A2ZTHH0SSO1TPF,B000V1VG5G,2.0,1297814400
A2T67VGE3BETGC,B00814Z74G,5.0,1402012800
